CMDLINE python3 main.py monalisa.jpg
MEM 308.382812 1543029491.1523
MEM 311.453125 1543029491.2575
MEM 314.523438 1543029491.3627
MEM 320.664062 1543029491.4663
MEM 323.734375 1543029491.5689
MEM 326.804688 1543029491.6691
MEM 329.875000 1543029491.7709
MEM 336.015625 1543029491.8758
MEM 339.085938 1543029491.9771
MEM 342.156250 1543029492.0790
MEM 345.226562 1543029492.1842
MEM 351.367188 1543029492.2854
MEM 351.367188 1543029492.3862
MEM 354.437500 1543029492.4864
MEM 360.578125 1543029492.5915
MEM 363.648438 1543029492.6938
MEM 366.718750 1543029492.7990
MEM 369.789062 1543029492.9001
MEM 375.929688 1543029493.0021
MEM 379.000000 1543029493.1027
MEM 382.070312 1543029493.2029
MEM 385.140625 1543029493.3081
MEM 391.281250 1543029493.4085
MEM 394.351562 1543029493.5137
MEM 397.421875 1543029493.6189
MEM 403.562500 1543029493.7197
MEM 406.632812 1543029493.8198
MEM 409.703125 1543029493.9250
MEM 412.773438 1543029494.0252
MEM 418.914062 1543029494.1304
MEM 421.984375 1543029494.2351
MEM 425.054688 1543029494.3359
MEM 428.125000 1543029494.4369
MEM 434.265625 1543029494.5371
MEM 437.335938 1543029494.6423
MEM 440.406250 1543029494.7474
MEM 446.546875 1543029494.8526
MEM 449.617188 1543029494.9544
MEM 452.687500 1543029495.0555
MEM 457.761719 1543029495.1606
MEM 461.898438 1543029495.2621
MEM 464.968750 1543029495.3673
MEM 468.039062 1543029495.4724
MEM 474.179688 1543029495.5776
MEM 477.250000 1543029495.6827
MEM 480.320312 1543029495.7850
MEM 486.460938 1543029495.8902
MEM 489.531250 1543029495.9953
MEM 492.601562 1543029496.1005
MEM 498.742188 1543029496.2057
MEM 501.812500 1543029496.3108
MEM 504.882812 1543029496.4132
MEM 511.023438 1543029496.5184
MEM 514.093750 1543029496.6236
MEM 517.164062 1543029496.7241
MEM 520.234375 1543029496.8293
MEM 526.375000 1543029496.9345
MEM 526.375000 1543029497.0359
MEM 529.445312 1543029497.1411
MEM 535.585938 1543029497.2415
MEM 538.656250 1543029497.3466
MEM 541.726562 1543029497.4513
MEM 547.867188 1543029497.5517
MEM 550.937500 1543029497.6518
MEM 554.007812 1543029497.7570
MEM 557.078125 1543029497.8621
MEM 563.218750 1543029497.9673
MEM 566.289062 1543029498.0725
MEM 569.359375 1543029498.1776
MEM 575.500000 1543029498.2813
MEM 578.570312 1543029498.3862
MEM 455.875000 1543029498.4865
MEM 222.531250 1543029498.5917
MEM 222.531250 1543029498.6929
MEM 222.531250 1543029498.7981
MEM 222.531250 1543029498.9032
MEM 222.531250 1543029499.0059
MEM 222.531250 1543029499.1070
MEM 222.531250 1543029499.2074
MEM 222.531250 1543029499.3078
MEM 222.531250 1543029499.4080
MEM 222.531250 1543029499.5089
MEM 222.531250 1543029499.6095
MEM 222.531250 1543029499.7106
MEM 222.531250 1543029499.8107
MEM 222.531250 1543029499.9159
MEM 225.601562 1543029500.0197
MEM 225.601562 1543029500.1239
MEM 225.601562 1543029500.2291
MEM 225.601562 1543029500.3342
MEM 225.601562 1543029500.4345
MEM 228.671875 1543029500.5367
MEM 231.742188 1543029500.6369
MEM 234.812500 1543029500.7372
MEM 237.882812 1543029500.8424
MEM 240.953125 1543029500.9476
MEM 244.023438 1543029501.0507
MEM 244.023438 1543029501.1532
MEM 247.093750 1543029501.2535
MEM 250.164062 1543029501.3540
MEM 253.234375 1543029501.4542
MEM 256.304688 1543029501.5550
MEM 259.375000 1543029501.6601
MEM 259.375000 1543029501.7636
MEM 262.445312 1543029501.8680
MEM 265.515625 1543029501.9709
MEM 268.585938 1543029502.0761
MEM 271.656250 1543029502.1763
MEM 274.726562 1543029502.2815
MEM 277.796875 1543029502.3866
MEM 277.796875 1543029502.4876
MEM 280.867188 1543029502.5928
MEM 280.867188 1543029502.6967
MEM 283.937500 1543029502.8019
MEM 287.007812 1543029502.9034
MEM 290.078125 1543029503.0085
MEM 293.148438 1543029503.1137
MEM 296.218750 1543029503.2189
MEM 296.218750 1543029503.3206
MEM 299.289062 1543029503.4222
MEM 302.359375 1543029503.5233
MEM 305.429688 1543029503.6284
MEM 308.500000 1543029503.7322
MEM 311.570312 1543029503.8374
MEM 314.640625 1543029503.9425
MEM 314.640625 1543029504.0464
MEM 314.640625 1543029504.1508
MEM 317.710938 1543029504.2512
MEM 320.781250 1543029504.3523
MEM 323.851562 1543029504.4534
MEM 323.851562 1543029504.5545
MEM 326.921875 1543029504.6556
MEM 329.992188 1543029504.7566
MEM 329.992188 1543029504.8577
MEM 333.062500 1543029504.9588
MEM 336.132812 1543029505.0599
MEM 339.203125 1543029505.1611
MEM 342.273438 1543029505.2621
MEM 345.343750 1543029505.3632
MEM 348.414062 1543029505.4643
MEM 348.414062 1543029505.5654
MEM 351.484375 1543029505.6665
MEM 354.554688 1543029505.7676
MEM 357.625000 1543029505.8687
MEM 360.695312 1543029505.9698
MEM 363.765625 1543029506.0709
MEM 366.835938 1543029506.1720
MEM 366.835938 1543029506.2732
MEM 369.906250 1543029506.3742
MEM 372.976562 1543029506.4753
MEM 376.046875 1543029506.5764
MEM 379.117188 1543029506.6816
MEM 382.187500 1543029506.7867
MEM 385.257812 1543029506.8919
MEM 388.328125 1543029506.9971
MEM 388.328125 1543029507.1022
MEM 391.398438 1543029507.2074
MEM 394.468750 1543029507.3126
MEM 397.539062 1543029507.4177
MEM 400.609375 1543029507.5229
MEM 403.679688 1543029507.6281
MEM 406.750000 1543029507.7333
MEM 406.750000 1543029507.8384
MEM 409.820312 1543029507.9412
MEM 412.890625 1543029508.0443
MEM 415.960938 1543029508.1456
MEM 419.031250 1543029508.2480
MEM 422.101562 1543029508.3532
MEM 425.171875 1543029508.4583
MEM 425.171875 1543029508.5635
MEM 428.242188 1543029508.6686
MEM 431.312500 1543029508.7719
MEM 434.382812 1543029508.8752
MEM 437.453125 1543029508.9758
MEM 440.523438 1543029509.0809
MEM 443.593750 1543029509.1860
MEM 443.593750 1543029509.2863
MEM 446.664062 1543029509.3914
MEM 449.734375 1543029509.4932
MEM 452.804688 1543029509.5984
MEM 455.875000 1543029509.7008
MEM 458.945312 1543029509.8060
MEM 462.015625 1543029509.9064
MEM 465.085938 1543029510.0107
MEM 465.085938 1543029510.1112
MEM 468.156250 1543029510.2163
MEM 471.226562 1543029510.3179
MEM 474.296875 1543029510.4230
MEM 477.367188 1543029510.5240
MEM 480.437500 1543029510.6276
MEM 483.507812 1543029510.7328
MEM 483.507812 1543029510.8364
MEM 486.578125 1543029510.9416
MEM 489.648438 1543029511.0467
MEM 492.718750 1543029511.1519
MEM 495.789062 1543029511.2570
MEM 498.859375 1543029511.3621
MEM 501.929688 1543029511.4673
MEM 505.000000 1543029511.5725
MEM 508.070312 1543029511.6777
MEM 511.140625 1543029511.7828
MEM 511.140625 1543029511.8880
MEM 514.210938 1543029511.9932
MEM 517.281250 1543029512.0954
MEM 520.351562 1543029512.1974
MEM 523.421875 1543029512.3026
MEM 526.492188 1543029512.4078
MEM 529.562500 1543029512.5130
MEM 532.632812 1543029512.6139
MEM 532.632812 1543029512.7190
MEM 535.703125 1543029512.8242
MEM 538.773438 1543029512.9284
MEM 541.843750 1543029513.0290
MEM 544.914062 1543029513.1299
MEM 547.984375 1543029513.2350
MEM 551.054688 1543029513.3402
MEM 551.054688 1543029513.4423
MEM 554.125000 1543029513.5475
MEM 557.195312 1543029513.6477
MEM 560.265625 1543029513.7497
MEM 563.335938 1543029513.8508
MEM 566.406250 1543029513.9560
MEM 569.476562 1543029514.0611
MEM 572.546875 1543029514.1663
MEM 572.546875 1543029514.2715
MEM 575.617188 1543029514.3766
MEM 578.687500 1543029514.4818
MEM 581.757812 1543029514.5869
MEM 584.828125 1543029514.6921
MEM 587.898438 1543029514.7973
MEM 590.968750 1543029514.9024
MEM 594.039062 1543029515.0069
MEM 597.109375 1543029515.1070
MEM 600.179688 1543029515.2122
MEM 600.179688 1543029515.3139
MEM 603.250000 1543029515.4190
MEM 606.320312 1543029515.5202
MEM 609.390625 1543029515.6254
MEM 612.460938 1543029515.7306
MEM 615.531250 1543029515.8323
MEM 615.531250 1543029515.9374
MEM 618.601562 1543029516.0426
MEM 618.601562 1543029516.1451
MEM 621.671875 1543029516.2503
MEM 624.742188 1543029516.3554
MEM 627.812500 1543029516.4606
MEM 630.882812 1543029516.5658
MEM 633.953125 1543029516.6709
MEM 578.808594 1543029516.7711
MEM 579.394531 1543029516.8764
MEM 580.339844 1543029516.9816
MEM 581.429688 1543029517.0818
MEM 582.320312 1543029517.1870
MEM 583.199219 1543029517.2922
MEM 584.585938 1543029517.3974
MEM 585.480469 1543029517.4979
MEM 586.371094 1543029517.6031
MEM 587.277344 1543029517.7082
MEM 588.148438 1543029517.8118
MEM 589.054688 1543029517.9169
MEM 589.937500 1543029518.0218
MEM 659.578125 1543029518.1247
MEM 830.468750 1543029518.2299
MEM 1006.082031 1543029518.3351
MEM 1181.281250 1543029518.4403
MEM 1334.445312 1543029518.5455
MEM 1509.660156 1543029518.6507
MEM 1682.609375 1543029518.7559
MEM 1858.894531 1543029518.8612
MEM 1908.484375 1543029518.9635
MEM 1908.484375 1543029519.0687
MEM 1908.484375 1543029519.1739
MEM 1908.484375 1543029519.2790
MEM 1908.484375 1543029519.3842
MEM 1908.484375 1543029519.4894
MEM 1908.484375 1543029519.5945
MEM 1908.484375 1543029519.6997
MEM 1908.484375 1543029519.8049
MEM 1908.484375 1543029519.9100
MEM 1908.484375 1543029520.0109
MEM 1908.484375 1543029520.1131
MEM 1908.484375 1543029520.2183
MEM 1908.484375 1543029520.3234
MEM 1908.484375 1543029520.4286
MEM 1911.554688 1543029520.5327
MEM 1914.625000 1543029520.6379
MEM 1917.695312 1543029520.7431
MEM 1920.765625 1543029520.8433
MEM 1923.835938 1543029520.9461
MEM 1926.906250 1543029521.0513
MEM 1929.976562 1543029521.1517
MEM 1933.046875 1543029521.2531
MEM 1936.117188 1543029521.3557
MEM 1939.187500 1543029521.4578
MEM 1942.257812 1543029521.5630
MEM 1945.328125 1543029521.6632
MEM 1948.398438 1543029521.7664
MEM 1951.468750 1543029521.8715
MEM 1954.539062 1543029521.9767
MEM 1957.609375 1543029522.0791
MEM 1960.679688 1543029522.1843
MEM 1966.820312 1543029522.2889
MEM 1969.890625 1543029522.3940
MEM 1972.960938 1543029522.4992
MEM 1976.031250 1543029522.6018
MEM 1979.101562 1543029522.7029
MEM 1982.171875 1543029522.8081
MEM 1985.242188 1543029522.9132
MEM 1988.312500 1543029523.0184
MEM 1991.382812 1543029523.1236
MEM 1994.453125 1543029523.2288
MEM 1997.523438 1543029523.3339
MEM 2000.593750 1543029523.4391
MEM 2003.664062 1543029523.5442
MEM 2006.734375 1543029523.6468
MEM 2009.804688 1543029523.7508
MEM 2012.875000 1543029523.8559
MEM 2015.945312 1543029523.9570
MEM 2019.015625 1543029524.0621
MEM 2022.085938 1543029524.1652
MEM 2025.156250 1543029524.2702
MEM 2028.226562 1543029524.3714
MEM 2031.296875 1543029524.4765
MEM 2034.367188 1543029524.5817
MEM 2037.437500 1543029524.6868
MEM 2040.507812 1543029524.7920
MEM 2046.648438 1543029524.8972
MEM 2049.718750 1543029525.0023
MEM 2052.789062 1543029525.1065
MEM 2055.859375 1543029525.2074
MEM 2058.929688 1543029525.3126
MEM 2062.000000 1543029525.4153
MEM 2065.070312 1543029525.5202
MEM 2068.140625 1543029525.6214
MEM 2071.210938 1543029525.7264
MEM 2074.281250 1543029525.8316
MEM 2077.351562 1543029525.9367
MEM 2080.421875 1543029526.0419
MEM 2083.492188 1543029526.1430
MEM 2086.562500 1543029526.2470
MEM 2089.632812 1543029526.3510
MEM 2092.707031 1543029526.4562
MEM 2095.777344 1543029526.5611
MEM 2098.847656 1543029526.6663
MEM 2101.917969 1543029526.7701
MEM 2104.988281 1543029526.8725
